world	nodeLocation	NID	PARENTID	pathFromParent	depth	N	S	stepsFromRoot	isLeaf	nodeValue	nodeEP	blackremains	cellDistances
ikea2	(0,0)	N3942088	NA	p(0,0);	0	0	0	0	FALSE	11.896551	0	29	
ikea2	(0,3)	N4229511	N3942088	p(0,0);p(0,1);p(0,2);p(0,3);	1	5	3	3	FALSE	11.896551	15	24	1,2,3,4,5
ikea2	(3,3)	N3184354	N4229511	p(0,3);p(1,3);p(2,3);p(3,3);	2	5	3	6	FALSE	13.124999	9	19	3,2,1,1,2
ikea2	(3,5)	N4034730	N3184354	p(3,3);p(3,4);p(3,5);	3	5	2	8	FALSE	16.105263	9	14	3,2,1,1,2
ikea2	(3,1)	N9503364	N3184354	p(3,3);p(3,2);p(3,1);	3	6	2	8	FALSE	14.526315	11	13	2,2,3,1,1,2
ikea2	(5,5)	N4798789	N4034730	p(3,5);p(4,5);p(5,5);	4	2	2	10	FALSE	18.357143	3	12	1,2
ikea2	(0,5)	N6646473	N4034730	p(3,5);p(2,5);p(1,5);p(0,5);	4	2	3	11	FALSE	19.785715	3	12	1,2
ikea2	(3,1)	N5566342	N4034730	p(3,5);p(3,4);p(3,3);p(3,2);p(3,1);	4	6	4	12	FALSE	18.785713	11	8	2,2,3,1,1,2
ikea2	(3,5)	N8150563	N9503364	p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);	4	5	4	12	FALSE	16.692307	9	8	3,2,1,1,2
ikea2	(5,7)	N2193706	N4798789	p(5,5);p(5,6);p(5,7);	5	5	2	12	FALSE	19.500002	15	7	5,4,3,2,1
ikea2	(0,5)	N3550325	N4798789	p(5,5);p(4,5);p(3,5);p(2,5);p(1,5);p(0,5);	5	2	5	15	FALSE	23.166666	3	10	1,2
ikea2	(3,1)	N2183726	N4798789	p(5,5);p(4,5);p(3,5);p(3,4);p(3,3);p(3,2);p(3,1);	5	6	6	16	FALSE	22.166668	11	6	2,2,3,1,1,2
ikea2	(0,7)	N9317750	N6646473	p(0,5);p(0,6);p(0,7);	5	5	2	13	FALSE	21	15	7	1,2,3,4,5
ikea2	(5,5)	N5229627	N6646473	p(0,5);p(1,5);p(2,5);p(3,5);p(4,5);p(5,5);	5	2	5	16	FALSE	23.666666	3	10	1,2
ikea2	(3,1)	N6890368	N6646473	p(0,5);p(1,5);p(2,5);p(3,5);p(3,4);p(3,3);p(3,2);p(3,1);	5	6	7	18	FALSE	23.666666	11	6	2,2,3,1,1,2
ikea2	(5,5)	N2079966	N5566342	p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);p(5,5);	5	2	6	18	FALSE	22.5	3	6	1,2
ikea2	(0,5)	N8839947	N5566342	p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);p(0,5);	5	2	7	19	FALSE	23.5	3	6	1,2
ikea2	(5,5)	N7605413	N8150563	p(3,5);p(4,5);p(5,5);	5	2	2	14	FALSE	18.5	3	6	1,2
ikea2	(0,5)	N4790348	N8150563	p(3,5);p(2,5);p(1,5);p(0,5);	5	2	3	15	FALSE	19.5	3	6	1,2
ikea2	(0,7)	N1174659	N2193706	p(5,7);p(4,7);p(3,7);p(2,7);p(1,7);p(0,7);	6	1	5	17	FALSE	26.428572	1	6	1
ikea2	(3,1)	N1957806	N2193706	p(5,7);p(5,6);p(5,5);p(4,5);p(3,5);p(3,4);p(3,3);p(3,2);p(3,1);	6	6	8	20	FALSE	22.714287	11	1	2,2,3,1,1,2
ikea2	(0,7)	N7264992	N3550325	p(0,5);p(0,6);p(0,7);	6	4	2	17	FALSE	24.5	10	6	1,2,3,4
ikea2	(3,1)	N5660127	N3550325	p(0,5);p(1,5);p(2,5);p(3,5);p(3,4);p(3,3);p(3,2);p(3,1);	6	6	7	22	FALSE	27.3	11	4	2,2,3,1,1,2
ikea2	(0,5)	N6230906	N2183726	p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);p(0,5);	6	2	7	23	FALSE	26.5	3	4	1,2
ikea2	(5,7)	N4231465	N2183726	p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);p(5,5);p(5,6);p(5,7);	6	5	8	24	FALSE	27.5	15	1	5,4,3,2,1
ikea2	(5,7)	N5632353	N9317750	p(0,7);p(1,7);p(2,7);p(3,7);p(4,7);p(5,7);	6	1	5	18	FALSE	26.57143	1	6	1
ikea2	(3,1)	N1703525	N9317750	p(0,7);p(0,6);p(0,5);p(1,5);p(2,5);p(3,5);p(3,4);p(3,3);p(3,2);p(3,1);	6	6	9	22	FALSE	24.571428	11	1	2,2,3,1,1,2
ikea2	(5,7)	N2314875	N5229627	p(5,5);p(5,6);p(5,7);	6	4	2	18	FALSE	24.900002	10	6	4,3,2,1
ikea2	(3,1)	N6487233	N5229627	p(5,5);p(4,5);p(3,5);p(3,4);p(3,3);p(3,2);p(3,1);	6	6	6	22	FALSE	27.3	11	4	2,2,3,1,1,2
ikea2	(5,5)	N9891352	N6890368	p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);p(5,5);	6	2	6	24	FALSE	27.499998	3	4	1,2
ikea2	(0,7)	N5808159	N6890368	p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);p(0,5);p(0,6);p(0,7);	6	5	9	27	FALSE	30.5	15	1	1,2,3,4,5
ikea2	(5,7)	N8991319	N2079966	p(5,5);p(5,6);p(5,7);	6	5	2	20	FALSE	23.5	15	1	5,4,3,2,1
ikea2	(0,5)	N9351510	N2079966	p(5,5);p(4,5);p(3,5);p(2,5);p(1,5);p(0,5);	6	2	5	23	FALSE	26.5	3	4	1,2
ikea2	(0,7)	N2208831	N8839947	p(0,5);p(0,6);p(0,7);	6	5	2	21	FALSE	24.5	15	1	1,2,3,4,5
ikea2	(5,5)	N775080	N8839947	p(0,5);p(1,5);p(2,5);p(3,5);p(4,5);p(5,5);	6	2	5	24	FALSE	27.499998	3	4	1,2
ikea2	(5,7)	N2126274	N7605413	p(5,5);p(5,6);p(5,7);	6	5	2	16	FALSE	19.5	15	1	5,4,3,2,1
ikea2	(0,5)	N7182583	N7605413	p(5,5);p(4,5);p(3,5);p(2,5);p(1,5);p(0,5);	6	2	5	19	FALSE	22.5	3	4	1,2
ikea2	(0,7)	N9108624	N4790348	p(0,5);p(0,6);p(0,7);	6	5	2	17	FALSE	20.5	15	1	1,2,3,4,5
ikea2	(5,5)	N4597407	N4790348	p(0,5);p(1,5);p(2,5);p(3,5);p(4,5);p(5,5);	6	2	5	20	FALSE	23.5	3	4	1,2
ikea2	(3,1)	N9682198	N1174659	p(0,7);p(0,6);p(0,5);p(1,5);p(2,5);p(3,5);p(3,4);p(3,3);p(3,2);p(3,1);	7	6	9	26	TRUE	27.833334	11	0	2,2,3,1,1,2
ikea2	(0,5)	N8518420	N1957806	p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);p(0,5);	7	1	7	27	TRUE	28	1	0	1
ikea2	(3,1)	N4911143	N7264992	p(0,7);p(0,6);p(0,5);p(1,5);p(2,5);p(3,5);p(3,4);p(3,3);p(3,2);p(3,1);	7	6	9	26	TRUE	27.833334	11	0	2,2,3,1,1,2
ikea2	(5,7)	N7465703	N5660127	p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);p(5,5);p(5,6);p(5,7);	7	4	8	30	TRUE	32.5	10	0	4,3,2,1
ikea2	(0,7)	N7484116	N6230906	p(0,5);p(0,6);p(0,7);	7	4	2	25	TRUE	27.5	10	0	1,2,3,4
ikea2	(0,7)	N1583406	N4231465	p(5,7);p(4,7);p(3,7);p(2,7);p(1,7);p(0,7);	7	1	5	29	TRUE	30	1	0	1
ikea2	(3,1)	N508130	N5632353	p(5,7);p(5,6);p(5,5);p(4,5);p(3,5);p(3,4);p(3,3);p(3,2);p(3,1);	7	6	8	26	TRUE	27.833334	11	0	2,2,3,1,1,2
ikea2	(5,5)	N3634120	N1703525	p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);p(5,5);	7	1	6	28	TRUE	29	1	0	1
ikea2	(3,1)	N8873638	N2314875	p(5,7);p(5,6);p(5,5);p(4,5);p(3,5);p(3,4);p(3,3);p(3,2);p(3,1);	7	6	8	26	TRUE	27.833334	11	0	2,2,3,1,1,2
ikea2	(5,7)	N2525736	N6487233	p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);p(5,5);p(5,6);p(5,7);	7	4	8	30	TRUE	32.5	10	0	4,3,2,1
ikea2	(5,7)	N5181235	N9891352	p(5,5);p(5,6);p(5,7);	7	4	2	26	TRUE	28.5	10	0	4,3,2,1
ikea2	(5,7)	N8857628	N5808159	p(0,7);p(1,7);p(2,7);p(3,7);p(4,7);p(5,7);	7	1	5	32	TRUE	33	1	0	1
ikea2	(0,7)	N663846	N8991319	p(5,7);p(4,7);p(3,7);p(2,7);p(1,7);p(0,7);	7	1	5	25	TRUE	26	1	0	1
ikea2	(0,7)	N2949492	N9351510	p(0,5);p(0,6);p(0,7);	7	4	2	25	TRUE	27.5	10	0	1,2,3,4
ikea2	(5,7)	N1543531	N2208831	p(0,7);p(1,7);p(2,7);p(3,7);p(4,7);p(5,7);	7	1	5	26	TRUE	27	1	0	1
ikea2	(5,7)	N1584194	N775080	p(5,5);p(5,6);p(5,7);	7	4	2	26	TRUE	28.5	10	0	4,3,2,1
ikea2	(0,7)	N9739330	N2126274	p(5,7);p(4,7);p(3,7);p(2,7);p(1,7);p(0,7);	7	1	5	21	TRUE	22	1	0	1
ikea2	(0,7)	N7650669	N7182583	p(0,5);p(0,6);p(0,7);	7	4	2	21	TRUE	23.5	10	0	1,2,3,4
ikea2	(5,7)	N402952	N9108624	p(0,7);p(1,7);p(2,7);p(3,7);p(4,7);p(5,7);	7	1	5	22	TRUE	23	1	0	1
ikea2	(5,7)	N1881828	N4597407	p(5,5);p(5,6);p(5,7);	7	4	2	22	TRUE	24.5	10	0	4,3,2,1